"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","2620:0:861:ed1a::1","TLSv1.2","171","Application Data"
"2","0.016679","2620:0:861:ed1a::1","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","TLSv1.2","1429","Application Data"
"3","0.017467","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","2620:0:861:ed1a::1","TLSv1.2","172","Application Data"
"4","0.033108","2620:0:861:ed1a::1","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","TCP","1514","443  >  52255 [ACK] Seq=1356 Ack=196 Win=83 Len=1440 [TCP PDU reassembled in 5]"
"5","0.033108","2620:0:861:ed1a::1","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","TLSv1.2","1337","Application Data"
"6","0.033128","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","2620:0:861:ed1a::1","TCP","74","52255  >  443 [ACK] Seq=196 Ack=4059 Win=8191 Len=0"
"7","0.033404","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","2620:0:861:ed1a::1","TLSv1.2","109","Application Data"
"8","0.092497","2620:0:861:ed1a::1","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","TCP","74","443  >  52255 [ACK] Seq=4059 Ack=231 Win=83 Len=0"
"9","0.646031","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","2620:0:861:ed1a::1","TLSv1.2","181","Application Data"
"10","0.660419","2620:0:861:ed1a::1","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","TCP","74","443  >  52255 [ACK] Seq=4059 Ack=338 Win=83 Len=0"
"11","0.660658","2620:0:861:ed1a::1","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","TCP","1514","443  >  52255 [ACK] Seq=4059 Ack=338 Win=83 Len=1440 [TCP PDU reassembled in 12]"
"12","0.660658","2620:0:861:ed1a::1","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","TLSv1.2","169","Application Data"
"13","0.660674","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","2620:0:861:ed1a::1","TCP","74","52255  >  443 [ACK] Seq=338 Ack=5594 Win=8191 Len=0"
"14","0.714939","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","2620:0:861:ed1a::1","TLSv1.2","424","Application Data"
"15","0.730212","2620:0:861:ed1a::1","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","TCP","1514","443  >  52255 [ACK] Seq=5594 Ack=688 Win=83 Len=1440 [TCP PDU reassembled in 25]"
"16","0.730212","2620:0:861:ed1a::1","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","TCP","1514","443  >  52255 [ACK] Seq=7034 Ack=688 Win=83 Len=1440 [TCP PDU reassembled in 25]"
"17","0.730212","2620:0:861:ed1a::1","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","TCP","1514","443  >  52255 [ACK] Seq=8474 Ack=688 Win=83 Len=1440 [TCP PDU reassembled in 25]"
"18","0.730212","2620:0:861:ed1a::1","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","TCP","1514","443  >  52255 [ACK] Seq=9914 Ack=688 Win=83 Len=1440 [TCP PDU reassembled in 25]"
"19","0.730212","2620:0:861:ed1a::1","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","TCP","1514","443  >  52255 [ACK] Seq=11354 Ack=688 Win=83 Len=1440 [TCP PDU reassembled in 25]"
"20","0.730212","2620:0:861:ed1a::1","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","TCP","1514","443  >  52255 [ACK] Seq=12794 Ack=688 Win=83 Len=1440 [TCP PDU reassembled in 25]"
"21","0.730212","2620:0:861:ed1a::1","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","TCP","1514","443  >  52255 [ACK] Seq=14234 Ack=688 Win=83 Len=1440 [TCP PDU reassembled in 25]"
"22","0.730212","2620:0:861:ed1a::1","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","TCP","1514","443  >  52255 [ACK] Seq=15674 Ack=688 Win=83 Len=1440 [TCP PDU reassembled in 25]"
"23","0.730212","2620:0:861:ed1a::1","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","TCP","1514","443  >  52255 [ACK] Seq=17114 Ack=688 Win=83 Len=1440 [TCP PDU reassembled in 25]"
"24","0.730212","2620:0:861:ed1a::1","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","TCP","1514","443  >  52255 [PSH, ACK] Seq=18554 Ack=688 Win=83 Len=1440 [TCP PDU reassembled in 25]"
"25","0.730212","2620:0:861:ed1a::1","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","TLSv1.2","1514","Application Data"
"26","0.730212","2620:0:861:ed1a::1","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","TCP","1514","443  >  52255 [ACK] Seq=21434 Ack=688 Win=83 Len=1440 [TCP PDU reassembled in 33]"
