"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","2620:0:861:ed1a::1","TLSv1.2","162","Application Data"
"2","0.018201","2620:0:861:ed1a::1","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","TLSv1.2","1421","Application Data"
"3","0.019174","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","2620:0:861:ed1a::1","TLSv1.2","167","Application Data"
"4","0.067805","2620:0:861:ed1a::1","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","TCP","1514","443  >  52255 [ACK] Seq=1348 Ack=182 Win=553 Len=1440 [TCP PDU reassembled in 5]"
"5","0.067805","2620:0:861:ed1a::1","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","TLSv1.2","799","Application Data"
"6","0.067832","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","2620:0:861:ed1a::1","TCP","74","52255  >  443 [ACK] Seq=182 Ack=3513 Win=8191 Len=0"
"7","0.068265","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","2620:0:861:ed1a::1","TLSv1.2","109","Application Data"
"8","0.126400","2620:0:861:ed1a::1","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","TCP","74","443  >  52255 [ACK] Seq=3513 Ack=217 Win=553 Len=0"
"9","0.342040","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","2620:0:861:ed1a::1","TLSv1.2","159","Application Data"
"10","0.355162","2620:0:861:ed1a::1","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","TCP","74","443  >  52255 [ACK] Seq=3513 Ack=302 Win=553 Len=0"
"11","0.355162","2620:0:861:ed1a::1","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","TLSv1.2","1415","Application Data"
"12","0.356070","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","2620:0:861:ed1a::1","TLSv1.2","163","Application Data"
"13","0.373231","2620:0:861:ed1a::1","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","TCP","1514","443  >  52255 [ACK] Seq=4854 Ack=391 Win=553 Len=1440 [TCP PDU reassembled in 14]"
"14","0.373231","2620:0:861:ed1a::1","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","TLSv1.2","841","Application Data"
"15","0.373259","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","2620:0:861:ed1a::1","TCP","74","52255  >  443 [ACK] Seq=391 Ack=7061 Win=8191 Len=0"
"16","0.901305","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","2620:0:861:ed1a::1","TLSv1.2","159","Application Data"
"17","0.914453","2620:0:861:ed1a::1","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","TLSv1.2","1416","Application Data"
"18","0.915162","2600:4040:13e3:bf00:149c:2c75:cfa0:ed7d","2620:0:861:ed1a::1","TLSv1.2","163","Application Data"
