"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","2600:4040:13e3:bf00:44e8:32de:8bf3:cac2","2620:0:861:ed1a::1","TLSv1.2","207","Application Data"
"2","0.000052","2600:4040:13e3:bf00:44e8:32de:8bf3:cac2","2620:0:861:ed1a::1","TLSv1.2","113","Application Data"
"3","0.014566","2620:0:861:ed1a::1","2600:4040:13e3:bf00:44e8:32de:8bf3:cac2","TCP","74","443  >  49913 [ACK] Seq=1 Ack=173 Win=83 Len=0"
"4","0.014566","2620:0:861:ed1a::1","2600:4040:13e3:bf00:44e8:32de:8bf3:cac2","TLSv1.2","113","Application Data"
"5","0.014566","2620:0:861:ed1a::1","2600:4040:13e3:bf00:44e8:32de:8bf3:cac2","TCP","1514","443  >  49913 [ACK] Seq=40 Ack=173 Win=83 Len=1440 [TCP PDU reassembled in 6]"
"6","0.014566","2620:0:861:ed1a::1","2600:4040:13e3:bf00:44e8:32de:8bf3:cac2","TLSv1.2","146","Application Data"
"7","0.014616","2600:4040:13e3:bf00:44e8:32de:8bf3:cac2","2620:0:861:ed1a::1","TCP","74","49913  >  443 [ACK] Seq=173 Ack=1552 Win=4095 Len=0"
"8","0.250669","2600:4040:13e3:bf00:44e8:32de:8bf3:cac2","2620:0:861:ed1a::1","TLSv1.2","159","Application Data"
"9","0.266015","2620:0:861:ed1a::1","2600:4040:13e3:bf00:44e8:32de:8bf3:cac2","TCP","1514","443  >  49913 [ACK] Seq=1552 Ack=258 Win=83 Len=1440 [TCP PDU reassembled in 10]"
"10","0.266015","2620:0:861:ed1a::1","2600:4040:13e3:bf00:44e8:32de:8bf3:cac2","TLSv1.2","1048","Application Data"
"11","0.266049","2600:4040:13e3:bf00:44e8:32de:8bf3:cac2","2620:0:861:ed1a::1","TCP","74","49913  >  443 [ACK] Seq=258 Ack=3966 Win=4095 Len=0"
"12","0.266389","2600:4040:13e3:bf00:44e8:32de:8bf3:cac2","2620:0:861:ed1a::1","TLSv1.2","109","Application Data"
"13","0.298284","2600:4040:13e3:bf00:44e8:32de:8bf3:cac2","2620:0:861:ed1a::1","TLSv1.2","184","Application Data"
"14","0.312197","2620:0:861:ed1a::1","2600:4040:13e3:bf00:44e8:32de:8bf3:cac2","TCP","74","443  >  49913 [ACK] Seq=3966 Ack=403 Win=83 Len=0"
"15","0.312197","2620:0:861:ed1a::1","2600:4040:13e3:bf00:44e8:32de:8bf3:cac2","TCP","10154","443  >  49913 [ACK] Seq=3966 Ack=403 Win=83 Len=10080 [TCP PDU reassembled in 19]"
"16","0.312236","2600:4040:13e3:bf00:44e8:32de:8bf3:cac2","2620:0:861:ed1a::1","TCP","74","49913  >  443 [ACK] Seq=403 Ack=14046 Win=4095 Len=0"
"17","0.312328","2620:0:861:ed1a::1","2600:4040:13e3:bf00:44e8:32de:8bf3:cac2","TCP","4394","443  >  49913 [PSH, ACK] Seq=14046 Ack=403 Win=83 Len=4320 [TCP PDU reassembled in 19]"
"18","0.312342","2600:4040:13e3:bf00:44e8:32de:8bf3:cac2","2620:0:861:ed1a::1","TCP","74","49913  >  443 [ACK] Seq=403 Ack=18366 Win=4095 Len=0"
"19","0.312837","2620:0:861:ed1a::1","2600:4040:13e3:bf00:44e8:32de:8bf3:cac2","TLSv1.2","15914","Application Data"
"20","0.312837","2620:0:861:ed1a::1","2600:4040:13e3:bf00:44e8:32de:8bf3:cac2","TLSv1.2","738","Application Data"
"21","0.312861","2600:4040:13e3:bf00:44e8:32de:8bf3:cac2","2620:0:861:ed1a::1","TCP","74","49913  >  443 [ACK] Seq=403 Ack=34870 Win=4095 Len=0"
"22","0.313697","2620:0:861:ed1a::1","2600:4040:13e3:bf00:44e8:32de:8bf3:cac2","TCP","15914","443  >  49913 [ACK] Seq=34870 Ack=403 Win=83 Len=15840 [TCP PDU reassembled in 23]"
"23","0.313697","2620:0:861:ed1a::1","2600:4040:13e3:bf00:44e8:32de:8bf3:cac2","TLSv1.2","585","Application Data"
