"No.","Time","Source","Destination","Protocol","Length","Info"
"3","0.078244","100.86.243.187","23.13.164.38","TLSv1.2","616","Application Data"
"4","0.078496","100.86.243.187","23.13.164.38","TLSv1.2","288","Application Data"
"5","0.089239","23.13.164.38","100.86.243.187","TCP","66","443  >  54993 [ACK] Seq=1 Ack=773 Win=501 Len=0 TSval=1115307394 TSecr=931273744"
"6","0.106976","23.13.164.38","100.86.243.187","TLSv1.2","892","Application Data"
"7","0.107049","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=773 Ack=827 Win=37443 Len=0 TSval=931273773 TSecr=1115307412"
"8","0.108852","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=827 Ack=773 Win=501 Len=1448 TSval=1115307412 TSecr=931273744 [TCP PDU reassembled in 12]"
"9","0.108853","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=2275 Ack=773 Win=501 Len=1448 TSval=1115307412 TSecr=931273744 [TCP PDU reassembled in 12]"
"10","0.108856","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=3723 Ack=773 Win=501 Len=1448 TSval=1115307412 TSecr=931273744 [TCP PDU reassembled in 12]"
"11","0.108856","23.13.164.38","100.86.243.187","TCP","1514","443  >  54993 [ACK] Seq=5171 Ack=773 Win=501 Len=1448 TSval=1115307412 TSecr=931273744 [TCP PDU reassembled in 12]"
"12","0.108857","23.13.164.38","100.86.243.187","TLSv1.2","331","Application Data"
"13","0.108924","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=773 Ack=6884 Win=37361 Len=0 TSval=931273775 TSecr=1115307412"
"14","0.108992","100.86.243.187","23.13.164.38","TCP","66","[TCP Window Update] 54993  >  443 [ACK] Seq=773 Ack=6884 Win=37456 Len=0 TSval=931273775 TSecr=1115307412"
"23","0.130943","23.13.164.38","100.86.243.187","TLSv1.2","767","Application Data"
"24","0.131006","100.86.243.187","23.13.164.38","TCP","66","54993  >  443 [ACK] Seq=773 Ack=7585 Win=37445 Len=0 TSval=931273797 TSecr=1115307435"
